ID,GP_1_plus1_RT_diff,GP_2_plus1_RT_diff,GP_3_plus1_RT_diff,GP_4_plus1_RT_diff,GP_7_plus1_RT_diff,mellekmondat_1_plus1_RT_diff,mellekmondat_2_plus1_RT_diff,mellekmondat_3_plus1_RT_diff,mellekmondat_4_plus1_RT_diff,mellekmondat_5_plus1_RT_diff,mellekmondat_6_plus1_RT_diff,mellekmondat_7_plus1_RT_diff,mellekmondat_8_plus1_RT_diff,mellekmondat_9_plus1_RT_diff,mellekmondat_10_plus1_RT_diff,mnGP_1_plus1_RT_diff,mnGP_3_plus1_RT_diff,mnGP_8_plus1_RT_diff,mnGP_9_plus1_RT_diff,mnGP_10_plus1_RT_diff,morf_1_plus1_RT_diff,morf_2_plus1_RT_diff,szemantikai_1_plus1_RT_diff,szemantikai_2_plus1_RT_diff,szemantikai_3_plus1_RT_diff,szambeli_1_plus1_RT_diff,vonzat_2_plus1_RT_diff,vonzat_3_plus1_RT_diff,vonzat_6_plus1_RT_diff,GP_1_target_RT_diff,GP_2_target_RT_diff,GP_3_target_RT_diff,GP_4_target_RT_diff,GP_7_target_RT_diff,mellekmondat_1_target_RT_diff,mellekmondat_2_target_RT_diff,mellekmondat_3_target_RT_diff,mellekmondat_4_target_RT_diff,mellekmondat_5_target_RT_diff,mellekmondat_6_target_RT_diff,mellekmondat_7_target_RT_diff,mellekmondat_8_target_RT_diff,mellekmondat_9_target_RT_diff,mellekmondat_10_target_RT_diff,mnGP_1_target_RT_diff,mnGP_3_target_RT_diff,mnGP_8_target_RT_diff,mnGP_9_target_RT_diff,mnGP_10_target_RT_diff,morf_1_target_RT_diff,morf_2_target_RT_diff,szemantikai_1_target_RT_diff,szemantikai_2_target_RT_diff,szemantikai_3_target_RT_diff,szambeli_1_target_RT_diff,vonzat_2_target_RT_diff,vonzat_3_target_RT_diff,vonzat_6_target_RT_diff
3346,2.993,0.057,-0.786,-0.16,0.779,-0.031,-2.291,-0.238,-0.682,0.01,-0.114,-0.61,0.134,,,0.265,0.234,0.035,0.514,0.34,-0.23,0.026,0.355,0.099,0.753,0.458,0.894,1.884,0.789,-0.12,-0.083,-0.73,0.018,0.267,1.016,0.514,3.17,-0.184,-0.05,-0.837,-0.234,-0.849,,,0.071,1.918,0.316,-1.315,0.163,-0.081,-0.085,1.408,-0.255,-0.165,-0.36,-0.001,0.166,0.284
3347,-0.329,0.13,0.599,0.748,-0.067,,-0.022,0.305,0.09,0.011,0.079,-0.617,-0.67,,,-0.141,0.186,0.4,0.466,0.153,0.2,0.119,0.842,0.527,0.949,-0.365,,0.557,0.164,-0.738,-0.146,-0.07,-0.468,-0.063,,,0.112,,,-0.038,-0.645,-0.112,,,-0.066,0.784,-0.412,-0.235,0,1.166,0.094,0.026,-0.186,-0.052,0.669,,0.604,0.24
3348,0.019645,,-0.444385,0.317615,,-0.24447,-0.398255,0.01338,-1.21088,-0.133975,-0.266155,0.116585,-0.098285,-0.218175,0.169355,0.02762,-0.040425,-0.100885,-0.020885,0.2788,-0.18477,0.73354,1.298525,0.28214,-1.072925,0.8464,0.39637,0.661405,0.54311,0.209625,,0.480155,-0.083975,0.44805,-0.24424,-0.35417,0.06069,-0.6856,-0.464995,-0.109525,-0.032935,-0.323215,0.55839,-0.144065,-0.181925,0.190295,0.035675,0.110025,1.084345,0.590645,-0.184815,-0.005695,0.474705,1.00907,1.057195,0.554165,0.27973,-0.17935
3349,0.253845,-0.13919,0.198845,0.50399,-0.334505,-0.032975,-0.08885,-0.043845,-0.257155,0.133715,-0.361085,-0.56309,-0.043115,0.216785,,0.09946,-0.103885,0.01691,0.15803,0.226755,0.30164,-0.55114,0.24126,0.0971,0.11775,0.156155,,-0.250755,0.55059,-0.19186,-0.126475,0.033485,0.097185,-0.28616,0.015485,-0.326605,0.09481,-0.21432,0.140995,-0.470665,-0.22583,-0.0009,0.2001,,0.038535,-0.16399,0.04873,0.517845,-0.31543,0.4086,-0.46967,0.046325,-0.02667,0.25137,0.03738,,0.19464,0.33505
3350,0.39396,0.018695,-0.018115,0.2573,1.157745,-0.392375,-0.167165,0.57307,0.28215,0.108905,-0.079125,,-0.046475,-0.270905,0.018825,-0.0318,,0.13187,-0.283485,0.12858,0.77253,-1.07053,1.15779,,,,0.43061,,0.818985,-0.23423,-0.114475,-0.142385,-0.010425,0.17547,-0.33953,-0.362115,0.18251,0.058205,0.218,-0.058205,,0.12444,-0.259365,-0.42833,0.3242,,-0.1942,0.334645,0.14047,0.177525,-0.17791,0.36229,0.06987,0.633545,0.228005,0.021995,0.05429,0.00719
3351,0.36502,-0.05035,0.11061,,,,0.50671,-0.33738,0.102115,-0.314495,0.2008,-0.23512,,0.016185,0.322735,-0.46264,0.147065,0.11149,-0.055655,-0.29545,0.43339,0.61084,1.09054,0.16397,-0.134785,0.482425,1.032445,0.277625,0.209995,1.963725,-0.03232,0.01869,,0.64816,0.009085,0.400235,-0.641375,,-0.212805,0.302695,-0.28115,,-0.315805,0.36813,0.061735,0.5094,-0.029945,-0.00912,-0.62185,0.15973,-0.205925,0.02396,0.377685,-0.14882,0.14729,0.058615,-0.379175,0.037815
3352,0.069,,0.088,,0.266,-0.184,-0.782,-0.101,-0.182,-0.396,-0.052,,0.236,0.082,-0.313,0.019,0.116,0.054,0.403,0.034,-0.206,0.169,1.234,0.101,0.265,1.163,,1.536,0.725,0.082,,0.063,,-0.135,0.01,,0.229,-0.45,0.048,-2.482,,0.618,0.156,-0.492,-0.027,0.282,0.207,1.149,0.144,0.467,0.296,0.612,0.529,0.375,0.305,,1.058,-0.186
3353,2.35952,,,1.11662,0.258875,,-0.23452,,,0.007485,0.45063,,,,0.08468,0.062835,-0.05282,0.263075,0.26676,-0.05314,,0.43394,0.95313,-0.260015,0.783095,,2.39095,0.81941,0.049745,-0.1486,,0.19685,0.18131,0.20609,,-0.163675,,,0.19233,0.05335,,,,-0.466255,0.03478,-0.05504,0.048925,1.099215,0.530935,,-0.010765,0.048565,0.201975,0.03229,0.09804,0.054885,0.61556,0.30385
3354,0.41295,,0.098755,,-0.117705,-0.311905,,,-2.39135,-0.070585,,-0.042205,-0.95321,,,-0.57702,2.640245,0.034115,-0.026335,0.483505,0.059885,0.11934,-0.558135,0.257295,-0.24517,2.159925,0.61372,-0.317905,-0.118705,0.40862,,0.363745,,0.486415,-0.032595,,,-0.055465,-0.791355,,0.03841,-0.38522,,,-0.461825,0.51624,0.08227,0.548955,0.18648,0.153265,-0.28084,0.333415,-0.114875,1.758545,0.448865,0.09953,-0.046475,0.270615
3355,-0.334515,-0.32656,0.86584,0.60404,0.06613,,0.290085,,,,0.10972,-0.16418,0.738665,,,0.25,0.341015,0.050485,,-0.128995,0.84935,0.2974,0.975095,1.92873,1.632925,2.70487,2.55561,,0.36764,,0.877755,0.095115,-0.366535,1.546305,,0.112075,,,,-0.25006,-0.14016,-2.47558,,,-0.47595,0.021965,0.07713,0.96825,-0.189995,0.294515,2.7483,0.14656,0.86696,2.531595,0.294995,-0.00737,0.299165,0.19993
3356,0.103,-0.15,0.444,0.368,-0.377,0.018,0.092,-0.262,-0.187,,0.004,0.264,0.084,,-0.002,-0.002,0.216,-0.062,-0.025,0.213,0.854,0.136,0.4,0.403,,-0.352,0.669,0.395,-0.049,0.007,-0.264,0.328,-0.048,-0.731,-0.416,-0.377,-0.4,0.233,,0.068,0.936,-0.128,,-0.103,0.3,1.17,-0.151,-0.202,-0.083,0.382,0.099,-0.229,-0.032,,-0.051,0.152,0.252,0.085
3357,,,,,,,,,,,,0.324,-0.373,1.549,1.341,,,-1.003,,-0.518,0.783,,0.702,-0.218,1.384,0.548,0.106,0.119,1.621,,,,,,,,,,,,0.588,0.192,-0.334,,,,0.436,,-0.292,,-0.814,4.579,1.001,,,,2.756,1.034
3358,,0.101,-0.113,-0.025,0.067,,,,,,,,,,,0.203,0.505,2.146,-0.317,-0.316,0.315,-0.242,-0.382,-0.135,-0.017,-0.305,,,0.05,,-0.05,-0.159,-0.027,-0.02,,,,,,,,,,,0.247,-0.083,,-0.485,-0.884,-0.136,-0.651,-1.015,0.453,0.189,-1.643,,,-0.243
3359,0.179035,-0.26977,0.751035,-0.259345,0.299275,-0.00196,-0.00678,-0.31077,-0.217905,0.03688,0.022915,0.1341,-0.13302,,0.04579,0.098905,0.18325,0.173945,-0.635695,0.197095,-0.0761,0.005355,0.05398,0.045245,0.59604,-0.432995,0.04618,0.552015,0.302915,0.032315,-0.1172,-0.850175,-0.22323,0.38317,-0.941675,-0.1745,-0.383365,0.056265,0.055515,0.04998,0.220715,0.665155,,-0.06595,0.121895,1.06131,0.066215,0.53698,0.1729,-0.14675,0.07208,0.767365,0.310325,0.69164,0.186905,-0.08252,-0.05864,0.20457
3360,,1.966695,-0.432725,1.60068,-1.29892,-0.1292,0.02913,1.160265,0.51702,-0.54989,0.0914,-0.00215,0.091215,,0.995395,-0.429785,0.331785,0.086395,-0.181015,-0.394665,0.441705,0.616095,-0.06612,-0.093435,-0.5053,0.20073,,0.762895,-0.372545,,0.295075,0.040185,0.3285,0.12066,-0.15735,0.734125,-0.016635,0.365885,-0.851165,-2.47488,0.851275,1.37046,,1.26903,-0.065055,1.10696,1.26613,-0.29791,-0.24792,1.61041,0.242415,0.841745,0.04941,1.542895,0.67099,,0.331895,-0.01152
3361,-0.710055,,0.92338,-0.569385,0.941035,0.24205,-0.016615,,-0.13015,0.317995,0.778585,,,-0.19628,-0.074535,-0.15114,0.334,0.385625,0.29391,-0.433575,0.42874,0.360455,0.736305,0.777825,0.369885,1.35915,0.96992,1.73936,0.69185,0.391605,0.98898,1.53286,-0.268495,-0.4468,0.56223,-0.04542,,2.997055,-0.95779,0.063445,,,1.99828,-0.13211,0.195355,0.851025,0.66073,3.658655,1.090685,2.01854,-0.09123,0.051775,0.80782,0.7862,0.877395,-0.738985,-0.15724,0.753315
3362,-0.055,-0.101,0.515,-0.05,-0.553,0.282,0.117,-0.165,0.047,0.05,0.407,0.006,,0.49,,0.083,-0.067,0.1,0.889,0.435,0.182,0.604,0.321,0.161,0.544,-0.051,0.813,1.499,0.486,-0.117,-0.05,-0.165,0.7,0,0,0,-0.355,0.166,0.134,1.269,0.049,,0.318,,0.049,-0.15,-0.046,0.017,0.483,0.017,0.285,0.285,-0.151,0.137,0.165,0.062,0,-0.065
3363,1.8162,-1.6902,-0.3376,0.0181,-0.2018,-0.2727,,0.0376,0.156,-0.046,-0.1961,1.3182,,-0.0492,0.4017,0.0637,0.1712,-1.0027,0.062,-0.1351,-0.2725,0.5571,1.2873,-0.0672,-0.018,1.1335,,1.2158,0.1046,-0.1864,0.9589,-0.6278,0.0927,-0.3672,-1.2203,,-0.0152,0.0533,-0.1484,-0.0371,-0.1668,,-0.1168,-0.1443,-0.0126,0.3313,-0.2619,0.6492,-0.0662,0.7867,0.0105,0.0005,-0.0689,0.2801,0.183,,0.0462,0.5318
3364,0.01652,,,,-0.016845,1.30299,0.75088,-0.183235,-0.468225,-0.18482,-0.016635,,-0.218,-0.26649,-0.04616,0.150365,,0.03355,,0.083765,,0.335055,1.22115,0.55451,0.43406,0.61789,,,0.218005,-0.033555,,,,0.56924,,-0.651695,,-0.68483,-0.11667,0.051585,,-0.050595,,0.352755,-0.052195,0.03418,0.36752,,0.317835,,0.000475,-0.049365,-0.00092,-0.28491,-0.06659,-0.049345,-0.01498,0.23395
3365,0.74952,-2.014235,1.370735,-0.633945,0.78072,0.19681,0.149515,-0.433685,-1.06698,0.272645,,0.282535,,,,-0.37768,-0.234215,0.535305,-0.071735,0.65694,-0.309,-0.665215,0.6338,3.405585,-0.28221,0.00328,1.618215,2.70508,0.146595,0.2854,0.738915,0.10101,-0.56324,-0.850415,1.503645,-3.873575,1.16163,2.04846,-0.102055,,0.087105,,,,0.048655,1.33803,-0.456835,0.03685,-0.038805,-0.02966,-0.824005,0.66628,0.032355,2.56339,-0.387305,0.46962,0.327035,0.085605
3366,0.215205,,-0.06729,0.24891,-0.14739,-0.14598,-0.0002,0.33478,-0.080995,0.04024,,,0.06388,,-0.12376,-0.238565,-0.05792,-0.91593,-0.296435,0.158955,-0.004885,-0.1634,0.339155,0.476815,0.11826,0.22615,0.35228,0.10716,0.468295,-0.15151,,0.380525,0.083035,0.189865,-0.42901,-0.10728,0.31381,-0.05974,-0.146965,,,0.328765,,1.26077,-0.054995,0.2032,-0.12608,0.33424,0.566215,0.99794,1.245565,0.094865,0.732995,0.566635,0.550915,0.53884,0.033545,0.569915
3367,,,1.06841,0.597205,-0.128,-1.02252,,,-0.12923,0.128675,,,,0.42767,,-0.169475,0.042185,0.60633,-0.294045,-0.93956,1.492895,0.257335,1.110725,0.04153,0.977615,,1.869395,2.137445,1.195245,,,-0.125495,-0.643965,-0.30202,-1.309185,,,-0.04092,-0.08524,,,,0.429705,,0.08621,1.881945,0.136635,0.045785,-0.25525,0.21167,-0.0019,-0.04093,0.04257,0.60111,,0.13032,1.28166,-0.16905
3368,0.548225,1.75055,,2.24589,0.26996,0.758025,,-0.125945,,,0.89069,-0.18424,0.11529,-0.214845,0.096175,0.00985,0.06541,0.160405,,0.0761,0.22253,-0.5353,-0.83396,0.46863,,0.188795,,1.62281,0.411645,0.41954,0.278845,0.37667,-0.17992,-0.100445,1.078355,,2.67198,,,-0.098995,0.053635,-0.213535,-0.50748,0.036405,0.336125,0.61788,0.14776,0.548805,0.04643,0.11732,-0.166355,0.849145,0.1676,,0.38568,,0.26029,-0.16398
3369,3.119,-0.449,0.292,-0.132,0.901,,,0.383,,,,,,0.116,,-0.301,,-0.067,1.346,-0.165,0.85,1.047,-1.698,0.061,-0.132,-0.469,0.001,0.489,0.724,-0.184,0.835,0.073,-0.65,-0.167,,,-0.573,,,,,,0.254,,-0.161,,-0.074,1.336,-0.433,1.026,-0.419,0.185,1.051,1.321,1.036,0.969,0.93,-0.276
3370,-0.72122,,-0.3721,0.13313,0.029565,0.296425,-1.76966,0.021965,0.5139,-0.07709,0.049685,0.63047,0.150745,0.039595,,0.367035,,0.078055,-0.92399,0.149845,0.370345,0.003285,0.071445,0.801995,0.65281,,-0.705265,-0.422025,-0.059525,-0.306335,,0.1556,-0.505475,0.23533,-0.17349,-0.098645,-0.10091,0.622535,0.001035,-0.35914,-0.12987,0.336735,-0.95512,,-0.11075,,0.123055,0.468425,-0.68531,-0.20755,0.03468,0.849795,-0.05132,-0.08142,,-0.000415,-0.39855,-0.116155
3371,0.275795,0.8103,0.75843,1.195795,-0.181995,-0.019975,0.166965,-0.011605,1.097555,-0.547725,,0.287395,0.6494,-0.049995,,0.325455,-0.08291,0.015695,0.5917,0.24648,0.18564,0.411165,-0.689365,0.319225,0.349645,-0.0998,,0.921415,0.817775,-2.064945,0.020825,1.10572,0.032605,-0.00131,-0.391785,-1.53459,0.12282,-0.257475,-0.39469,,1.74952,-1.52846,-0.38014,,0.02677,0.91402,0.28468,0.54491,0.28597,-0.09054,0.111825,-0.616295,0.111515,0.45587,0.5233,,1.632175,-0.36343
3372,,,-0.12729,,,0.22442,0.049175,,,,,,,0.74213,0.055435,0.13166,0.24328,-0.64671,0.28963,,0.37096,,,0.404445,,-0.147375,1.72943,0.25013,0.044975,,,-0.22281,,,0.257205,-0.00331,,,,,,,-0.80106,,0.20562,0.223365,-0.44947,0.07761,0.16655,-0.065305,,,0.123955,,-0.050805,0.151175,-0.070815,-0.21842
3373,-2.999,,-0.411,,-0.906,,,0.813,-0.347,,1.796,,0.741,0.248,0.372,0.704,-0.179,0.435,-0.233,-0.748,-0.137,0.656,3.147,0.905,0.22,1.595,1.009,0.71,0.381,0.923,,0.269,,-1.464,,,1.822,-0.57,,0.131,,-0.191,0.34,0.012,0.568,1.935,0.267,0.827,-0.794,3.366,0.05,1.53,1.601,-0.522,-1.56,-0.772,-0.641,0.192
3374,,,,1.990565,0.196495,-0.166555,-0.65334,,0.058995,-0.4821,,-0.640415,0.209825,,0.05062,0.0289,1.31588,0.483355,-0.162725,0.412725,0.052925,0.38631,-0.011025,0.289735,1.65804,1.09381,,2.11751,0.6187,,,,0.312435,-0.005575,-0.216195,-0.13099,,1.35928,-0.11511,,-0.2794,0.0085,,0.06026,-0.417135,-0.489745,-0.017195,0.202835,0.48104,-0.886795,0.968015,1.886775,0.341275,2.59511,-0.41064,,0.12575,0.01946
3375,0.480585,-0.08744,0.08576,,0.35489,-0.00801,,,,0.23972,-0.118745,0.12527,-0.064385,,0.00573,0.140395,-0.192845,-0.01064,0.048455,0.255625,0.014995,0.170675,0.267495,-0.07923,0.32368,0.06717,-0.169395,0.30156,-0.148715,0.10143,-0.06453,0.03279,,0.01428,-0.020115,,,,0.06299,-0.512525,-0.129315,-0.186365,,-0.031605,0.02258,-0.135555,-0.017305,0.018155,-0.41789,0.23344,0.34452,-0.082145,-0.136355,-0.13927,0.030245,0.019095,0.157605,-0.198225
3376,,,,,,,0.00571,,,,-0.360565,,,,,0.103905,,-0.4226,,0.252205,0.32991,-0.09389,-1.133465,-1.78439,0.751595,0.059805,0.024575,-0.0802,0.314615,,,,,,,-2.074985,,,,0.048655,,,,,-0.06943,,0.038035,,0.6973,0.18596,0.933795,2.169525,0.28279,-3.169945,-2.990685,-0.284515,-0.08269,-2.174165
3377,,,,0.570205,,-0.04827,0.232285,1.28832,,0.0717,,0.768295,,0.09117,-0.000345,-0.055025,0.43055,-0.29268,-0.56631,-0.0599,-0.60463,-0.014055,-0.053275,1.33959,-0.59949,0.30446,1.41632,2.867005,0.259435,,,,0.106285,,0.1576,-0.00622,-0.27672,,-0.056285,,0.23823,,0.072385,-0.12051,-0.01406,0.091245,0.172845,-0.760135,0.278705,1.21953,0.12221,0.647415,-0.091785,-0.90364,0.70585,0.79753,1.434265,0.3539
3378,0.15227,0.46061,-0.06894,0.27559,1.181535,0.03665,0.007635,-1.47127,-0.181945,0.130215,0.067205,0.29454,-0.119955,,,-0.03399,-0.019345,0.09011,0.651935,0.015665,-0.06882,0.498585,0.460715,0.14369,0.363865,0.082755,0.2106,-0.131735,-0.14904,-0.442205,-0.28934,-0.11618,-0.06499,-0.08703,0.39744,0.07938,-0.17164,0.65928,0.20129,0.18245,0.125475,-0.79883,,,0.11731,0.56729,0.014065,0.327035,-0.208855,-0.17483,0.087765,-1.52804,-0.066005,-0.13591,-0.028545,0.320885,0.09943,-0.126985
3379,1.414865,0.17244,1.1513,-0.08268,-2.6936,0.057965,3.452495,,-0.18466,,0.02568,1.751395,0.857605,,-0.401015,0.150525,0.301135,0.562975,1.51735,0.2006,1.249615,2.97278,0.570315,1.07727,,,,,-0.017305,0.2625,0.516965,0.329405,-0.39235,1.583355,1.94757,0.273,,-0.67419,,-0.666805,0.989325,0.74633,0.366385,,0.55497,0.284755,0.264475,0.667095,-0.320045,2.70046,0.99032,-0.299875,0.466805,,0.73459,-0.213435,0.231515,-0.06858
3380,,,-1.175435,0.044965,0.49166,-0.04769,,,,,-0.05677,,-0.104925,,,-0.34806,-0.03374,0.182375,-0.736405,0.06894,0.03091,0.79114,0.218055,0.19697,-0.129785,0.60694,0.634895,0.918585,-0.12246,0.326525,-0.316975,-0.03772,,-0.2593,-0.20623,,,,,0.5508,,0.3682,,,-0.13306,0.34686,-0.04711,-0.21256,0.100175,-0.16788,0.04308,0.16322,0.182585,0.657065,0.19691,0.25102,-0.062235,-0.081995
3381,,0.38154,0.152515,,-0.109365,,-0.192305,-0.352195,-0.058205,0.288115,0.21003,0.296245,0.06472,-0.12434,0.13851,-0.18584,-0.11066,0.230525,0.472345,-0.06348,1.09269,0.35042,-0.509985,0.036895,,0.418415,0.76005,0.492535,0.09912,0.04015,-0.36339,0.546705,-0.20775,-0.14865,,-0.05981,-0.200205,-0.17857,0.114135,0.08473,0.05437,0.082815,-0.705215,0.38757,-0.148535,0.37154,0.169785,0.502285,0.229455,-0.000155,0.031245,-0.255935,-0.0955,0.11206,0.149935,0.31288,0.134445,0.88285
5,-0.120765,,,-0.033845,,0.110355,,-0.53359,0.03846,0.00411,-0.109295,-0.3827,-0.075775,-0.000395,-0.06057,0.233405,-0.104055,0.01615,-0.13128,0.004415,0.07992,,,0.018065,0.002385,0.11177,,0.036415,0.046275,-0.138545,-0.044555,,-0.030805,,,,-0.29818,-0.01564,-0.0062,-0.232335,-0.034155,0.06183,-0.067445,-0.187665,0.067685,-0.229455,-0.060915,-0.16869,-0.001495,-0.01074,,-0.100925,0.024615,-0.05476,0.03507,,-0.027145,-0.02357
5002,,,,,,-0.117145,,0.80866,-0.050975,,-0.032385,1.51091,-0.18094,,-0.19213,0.140105,0.36602,0.13159,3.17982,0.20802,-0.20985,-2.449085,0.10858,-0.04506,,0.48189,0.270165,-0.558285,0.91849,,,,,,-0.329125,,-0.399445,-0.86026,,-0.05948,-0.5068,-0.879285,,-0.31052,0.0851,1.08524,-0.054435,1.671335,0.89132,0.43195,3.281555,0.8824,1.039715,,0.0903,1.011775,0.122285,0.464135
5003,,,0.99731,,-1.97521,,-0.06892,-0.66648,,0.864355,0.77889,,,-0.24826,,-1.0053,-0.59051,-0.760715,-2.574995,0.70431,-0.446035,-0.425475,-0.512915,-0.73077,-4.607405,-4.507785,1.946015,1.084025,0.27982,,,1.98655,,0.55557,,-0.000665,-0.81547,,0.23939,1.491735,,,-0.14287,,0.128615,0.253375,-0.941375,-1.3556,1.495065,-0.453855,-0.006295,0.440705,0.190365,-0.269155,,0.64831,0.236505,0.434395
5004,,,,0.3152,,,-0.15936,,,0.0213,-0.04668,,-0.035505,-0.30088,,-0.116385,,0.38323,-0.039695,-0.37158,0.43264,1.06727,-0.162575,0.0039,,0.715345,1.61061,0.804915,0.241455,,,,0.914955,,,0.08202,,,0.271245,-0.018355,,0.002155,-0.023095,,-0.007365,,-0.14895,1.64735,-0.34054,1.062125,0.16675,0.680655,0.189335,,0.21353,-0.04755,,1.01106
5005,0.56802,,0.11122,-0.472975,0.073215,,,-0.35011,,,-0.117185,,-0.077145,-0.067165,,-0.03016,0.09085,-0.130315,0.07635,-0.27582,0.352565,0.12867,0.062275,-0.036605,0.026415,0.14899,-0.13283,1.314535,0.01284,0.1044,,0.05719,-0.22304,-0.118015,,,-0.333885,,,0.018645,,-0.021115,0.00864,,0.208625,0.029665,-0.267615,0.0056,-0.25149,0.516155,0.010945,0.286595,-0.03496,0.67646,0.1618,0.00176,0.33253,-0.038725
5006,,0.348195,0.19943,-0.63399,0.164345,-0.15392,-0.464015,-0.34982,1.513585,0.18792,1.18625,,-0.16751,-0.34985,,-0.163045,-0.1665,0.001655,-0.220905,0.217415,-0.100505,1.52488,0.364725,0.49674,-0.15049,0.217835,0.139255,0.75417,0.227365,,0.01227,0.241135,-0.055515,0.035825,-0.6357,-0.72203,0.4235,0.298615,0.25737,-1.05835,,-0.0857,-0.19529,,-0.032435,0.332255,-0.13372,-0.32211,0.71305,-0.21406,-0.039035,-0.03398,0.06779,-0.294265,0.043185,-0.06344,-0.12077,0.345805
5008,-0.41536,-0.08087,-0.031645,1.19217,1.70136,0.00128,-0.109935,-0.092095,0.07626,-0.061915,-0.332195,0.71516,0.24991,0.08838,,-0.23854,-0.135255,0.894875,-0.14546,-0.216145,1.117255,-0.311605,0.35904,0.04341,-0.160135,-0.080755,0.963225,0.282115,0.202145,0.475735,0.467975,0.020575,0.925665,0.69767,-0.073975,-0.206225,0.1848,0.23965,0.086925,,-0.014675,0.07254,0.060685,,0.00682,-0.200725,0.268525,0.29917,0.277195,0.23509,0.10277,0.24452,-0.03397,0.026965,-0.11074,-0.04656,-0.069825,0.013815
5009,0.588,,0.113,,0.124,,,-0.096,0.15,,,,-0.25,-0.142,-1.618,0.243,0.168,,-0.059,0.693,0.293,0.107,1.587,,-0.375,0.026,2.426,0.144,0.145,-0.332,,0.264,,-0.27,,,-0.06,0.467,,,,2.359,-0.332,-0.415,0.302,0.349,,-0.079,-0.14,0.093,-0.209,0.045,,-0.168,0.961,0.101,0.055,0.011
5012,,,0.032005,0.1832,0.14876,-0.48426,,,,,0.05966,-0.274305,-0.13175,0.11038,,0.04087,-0.120395,,,0.32788,0.613535,0.15488,0.7187,0.02504,0.204045,,-0.02726,-0.30496,0.04045,,,0.078945,0.23445,-0.061115,,,,,,-0.90557,-0.89175,,,,-0.056525,-0.13644,,,-0.0492,0.591715,0.00524,0.06958,0.04217,-0.071425,,0.013,0.04287,0.0184
5013,,-0.039045,0.103855,0.09218,0.36371,0.217965,0.11616,-0.082125,0.01758,0.17403,0.01488,0.49639,0.142135,0.66516,-0.236665,0.05464,-0.12827,-0.115585,0.69317,-0.12477,0.35293,0.204535,0.42469,,-0.10722,0.123605,0.607715,1.46089,0.18325,,-0.15767,0.002715,0.498405,0.4484,-1.28587,1.748635,-0.08933,0.19726,,-1.484175,0.581995,1.178585,-0.281695,-0.417745,0.105785,-0.31264,-0.48435,-0.043575,-0.230535,-0.000995,0.0333,0.11661,-0.02322,-0.05072,0.18754,-0.049465,-0.04719,0.018485
5014,,,-0.015,0.496,,0.017,,,-0.358,0.122,-0.152,,,-0.119,-0.315,-0.028,,-0.666,0.001,0.308,-0.044,0.008,0.322,0.383,0.656,1.195,,2.082,0.224,,,-0.119,-0.072,,-0.079,,,-0.884,0.493,-0.123,,,0.091,-0.319,0.027,,-0.131,0.043,0.595,0.004,0.22,0.398,0.288,0.059,-0.02,,-0.333,1.268
5015,,,,,,-0.075,,-1.399,0.681,,,,,,,0.499,,0.082,,0.343,0.1,0.045,0.128,-0.029,0.202,-0.046,0.195,0.278,0.01,,,,,,0.061,,-0.249,,,,,,,,0.824,,0.264,,1.6,-0.456,0.121,-0.222,-0.058,0.206,0.823,0.213,-0.38,-0.259
5016,-0.061455,-0.0101,,,,0.030375,,-0.04971,0.430045,-0.186215,0.169995,,,0.12573,-0.17131,-0.16469,0.042325,-0.033955,-0.050845,-0.10681,0.088415,0.4656,-0.049135,0.20744,-0.034475,0.18778,0.33736,0.09645,-0.04506,-0.143595,-0.309795,,,,-0.00429,,-0.21452,0.18385,-0.197925,0.07329,,,0.017415,0.03206,-0.078205,0.052215,-0.02324,-0.10927,-0.09844,0.04073,0.12184,-0.116625,0.16632,-0.27718,0.27387,0.03501,-0.049685,-0.06039
5018,0.01975,,,0.84281,1.66425,,,,,,,-0.2542,,,,-0.690635,,0.00346,-0.34961,0.24349,-0.066255,1.26941,1.01517,0.496555,0.217485,,0.155475,,0.082605,0.119555,,,-0.20672,0.114925,,,,,,,-0.224205,,,,1.291235,,-0.13939,0.048755,1.4341,4.93166,-0.00679,0.949545,0.66638,2.91419,,2.114995,,-0.636485
5019,0.05686,0.1191,-0.531225,0.36619,-0.310925,-0.15532,-0.153175,,,-0.000855,-0.323,,0.114175,0.07433,0.139695,-0.178155,0.70293,0.8499,0.421605,0.632085,0.56638,0.26729,0.63245,0.319685,0.60362,-0.1181,0.581055,-0.042265,0.348915,-0.13338,-0.121565,-0.38369,0.17155,-0.45601,-0.03185,-0.335835,,,0.185935,-0.096055,,-0.0129,0.06532,0.016035,-0.03876,0.56498,0.458055,0.498415,0.632355,0.888465,-0.01319,0.66727,-0.20329,-0.251485,1.152925,-0.00029,0.031175,0.050175
5020,0.93,0.097,,0.575,-0.036,-0.275,0.111,-0.067,-0.018,-0.066,0.128,0.001,0.161,-0.294,,-0.007,0.048,0.071,-0.394,0.046,0.069,0.21,0.217,-0.281,,0.299,-0.112,1.391,-0.223,-0.022,0.019,,0.034,0.025,-0.554,,-0.299,-0.18,-0.201,0.072,-0.081,-0.058,-0.415,0.082,-0.052,0,-0.062,-0.019,0.244,0.051,0.768,-0.015,-0.286,,0.014,-0.081,0.154,-0.164
