ID;sex;age_years;right_handedness;years_in_education;highest_education_level;current_education_level;digit_span_forward;digit_span_backward;grammatical_sensitivity;nback_1_back_dprime;nback_2_back_dprime;nback_3_back_dprime;one_minute_reading;predictive_sent_proc_RT;predictive_sent_proc_accuracy;processing_speed_visual_RT;processing_speed_auditory_RT;processing_speed_visual_decision;SEGM_RT_training;SEGM_RT_TRN3_RND4;SEGM_RT_RND4_REC5;SEGM_ACC_training;SEGM_ACC_TRN3_RND4;SEGM_ACC_RND4_REC5;SEGM_2AFC_bigram;SEGM_2AFC_trigram;SEGM_production;AGL_ACC_training;AGL_2AFC_phrase;AGL_2AFC_sentence;AGL_production;selfpaced_gardenpath_target;selfpaced_violation_processing_target;simon_RT;simon_accuracy;stroop_RT;stroop_accuracy;pragmatic_comprehension
BL143;female;23.43888889;1;16;BA_BSc;BA_BSc;0.345144296;-0.638007423;1.314089597;1.554043422;1.097959771;0.379703593;-0.363183634;-0.083423789;-0.526436163;-1.143426616;-0.325905566;-0.780876913;-0.368261098;-0.637221989;-0.662843207;0.343327503;-0.858737082;-0.469708108;0.123801517;-1.668315042;-0.22703288;0.025541194;-0.471379945;-0.204966301;0.862400733;-1.065970229;-0.054730856;-1.087613877;0.824031833;0.153988554;-0.111557989;-0.893910827
BL146;female;30.60277778;0.75;20;BA_BSc;BA_BSc;0.345144296;0.392028657;1.314089597;-0.30482671;0.203430436;-0.203330715;0.612770742;1.607661908;-0.526436163;0.150638746;-0.994471515;0.349523318;0.339967993;0.542086906;0.370718354;0.839034246;0.243144869;0.292190837;-0.297123633;1.447201048;1.351097886;0.349063029;1.025903305;0.968931604;0.255652392;-1.039167298;-0.504379995;-1.221257138;-0.16630688;-0.55817375;-0.405107425;-0.526471152
BL147;female;31.75555556;1;20;MA_MSc;;-0.211331668;-0.122989383;-0.358560085;0.624608355;1.52717974;0.579270974;-0.795708868;;;0.061726772;0.824996262;-0.243095884;-0.712459764;-0.615894063;-0.315564158;0.095474131;-0.583266594;0.038224522;-0.297123633;0.278882513;0.562032503;;;;;0.766253277;0.732730818;;;0.087995696;-0.405107425;0.208408193
BL148;female;20.81944444;0.9375;13;secondary;BA_BSc;0.90162026;0.907046698;1.314089597;1.554043422;0.390819227;0.051595389;0.967663242;1.539560932;-1.040424348;-0.541290081;-1.307338032;-1.271974146;-0.098011365;-0.141974982;0.687555069;-0.152379241;-0.858737082;-0.469708108;-0.718048784;-0.499996507;1.745630575;-0.783263386;2.897507363;0.968931604;1.165774907;-0.72899715;-0.483621142;0.106822768;2.144483451;-0.813991622;-0.992206306;1.678166883
BL149;female;20.37777778;0.1875;13;secondary;BA_BSc;-0.767807632;-0.122989383;0.477764756;0.624608355;0.808367096;-0.012688768;;1.252226929;-0.503073059;-1.378471141;-1.095966903;-0.72318471;-0.47313413;-0.679250551;-0.794365911;0.095474131;0.243144869;0.038224522;0.965651811;-0.110556994;-0.22703288;-1.106785214;0.651582489;-1.770163508;-0.047721782;0.18107231;1.06067946;-0.553040833;1.154144738;0.120609927;-0.111557989;-0.893910827
BL150;female;42.15;1;20.5;MA_MSc;;-0.211331668;0.907046698;0.895927176;-0.578940142;-0.032112973;0.132450441;-0.030471915;0.847634266;0.010915115;-0.804504736;-1.001920718;-0.347675743;-0.278850117;-0.520545684;0.112992966;-0.648085985;0.518615357;0.292190837;0.123801517;0.668322027;-0.621565569;0.025541194;-0.471379945;-0.987564904;-0.047721782;0.410589959;-0.434404787;0.330489614;-0.16630688;0.096149254;0.035216733;1.310727207
TB101;female;15.19444444;0.875;9;primary;secondary;0.345144296;-0.122989383;0.059602335;0.48755164;1.167773418;0.606950336;-0.263370118;-1.508349909;-0.526436163;-0.544811347;-0.340803972;-0.842850163;-0.347757076;-0.894098049;-0.829832707;0.095474131;0.518615357;0.546157152;0.54472666;-1.278875528;-0.22703288;;;;;1.076537216;-0.368789527;0.465989032;0.493918929;-0.632574963;-0.405107425;0.575847862
TB103;male;16.12777778;1;10;primary;secondary;-0.211331668;0.907046698;;0.388724105;-0.56577519;-0.094796301;1.111838321;0.482865209;0.010915115;0.126870198;-0.315662913;-0.314242805;0.384673483;0.485944275;0.671890567;-0.152379241;2.72237926;2.831853989;-0.297123633;-0.110556994;0.956565192;-0.945024296;-1.220021569;-2.16146281;-0.957844297;;;-0.81754312;-0.496419784;-0.785708969;-0.845431584;0.575847862
TB102;female;15.71666667;1;9;primary;secondary;0.90162026;2.452100818;-0.358560085;0.624608355;-0.192229786;-0.232262558;-0.773528087;0.107378487;-0.526436163;0.162082861;4.200416269;0.542170426;-0.576662635;0.001361232;0.102648484;-0.152379241;0.518615357;0.292190837;-1.98082422;-0.889436021;-0.22703288;-0.136219716;-0.471379945;-0.987564904;1.165774907;1.832736257;0.387948258;-0.16788838;-0.496419784;-0.925593442;-0.405107425;1.310727207
ID312;female;86.90555556;0.875;12;secondary;;0.345144296;-0.638007423;;;;;;0.747237981;-1.998311419;1.204377683;0.04003652;;;;;;;;;;;;;;;;;;;;;
ID313;female;72.825;1;16;secondary;;-0.767807632;-1.153025463;;;;;;-0.855940089;-0.503073059;5.010866543;3.218052653;5.457831522;;;;;;;;;;;;;;;;;;;;
ID314;male;60.29166667;1;11;primary;;-1.324283596;-0.638007423;;;;;;0.102414965;-0.526436163;0.888344033;-0.236515133;;;;;;;;;;;;;;;;;;;;;
ID315;female;76.59722222;0.875;21;BA_BSc;;-0.767807632;-0.638007423;;;;;;-0.423193393;-0.526436163;2.250193771;2.506653788;;;;;;;;;;;;;;;;;;;;;
TB104;female;15.77222222;0.6875;9;primary;secondary;;;;-1.345641581;-1.223054939;-1.605935037;;-0.740830337;-0.526436163;;;;;;;;;;;;;;;;;;;;;-0.449629513;0.181991447;
ID316;female;85.66944444;1;16;BA_BSc;;-1.324283596;-1.153025463;;;;;;1.011419423;0.571629498;0.656820775;-0.150849301;1.294207659;;;;;;;;;;;;;;;;;;;;
TB105;male;17.08055556;0.1875;10;primary;;0.345144296;0.392028657;-0.776722506;-0.30482671;0.191263623;0.104771079;0.05825121;-0.818418772;0.548266405;-0.246384029;-0.638772083;-1.300922178;-0.562545111;-0.913857746;0.312789253;-3.126619705;-4.439853424;-0.215741793;0.54472666;0.278882513;-0.621565569;-0.136219716;-0.097059136;0.968931604;1.469149081;-0.907946773;-0.886012957;-0.634711715;-0.496419784;-1.390601029;-0.258332712;-0.893910827
ID317;male;73.86944444;1;13;secondary;;-0.767807632;-0.638007423;;;;;;2.02378974;0.548266405;2.16832433;0.432050816;0.695880395;;;;;;;;;;;;;;;;;;;;
ID318;male;77.99722222;1;14;secondary;;-0.211331668;-0.638007423;;;;;;-0.871504264;0.057641324;0.94380396;0.507473975;1.465041814;;;;;;;;;;;;;;;;;;;;
ID319;male;70.52222222;1;14;secondary;;-1.324283596;-1.153025463;;;;;;0.397282009;-0.526436163;4.366474812;2.051321269;4.79691943;;;;;;;;;;;;;;;;;;;;
ID320;female;83.06944444;1;12;secondary;;-0.767807632;-1.153025463;;;;;;-0.912158027;-1.040424348;1.870777329;0.591277544;4.098497213;;;;;;;;;;;;;;;;;;;;
ID321;female;80.43611111;1;12;secondary;;-1.324283596;-1.153025463;;;;;;0.217954818;-0.526436163;0.635693177;-0.116396738;2.422365437;;;;;;;;;;;;;;;;;;;;
ID322;female;84.23055556;1;22;BA_BSc;;-0.767807632;-1.153025463;;;;;;-0.554436567;0.03427822;1.656860401;0.493506757;;;;;;;;;;;;;;;;;;;;;
ID323;female;77.33333333;1;15;BA_BSc;;-0.211331668;-1.153025463;;;;;;0.662913448;0.548266405;1.520411333;0.117321999;1.702537986;;;;;;;;;;;;;;;;;;;;
ID324;female;81.14722222;1;19;MA_MSc;;-1.324283596;-0.638007423;;;;;;-0.016211471;-0.526436163;5.008225594;4.744208072;;;;;;;;;;;;;;;;;;;;;
ID325;female;63.79166667;1;11;secondary;;-0.767807632;-1.153025463;;;;;;0.956381095;1.085617683;0.971093774;0.243958446;-0.343598559;;;;;;;;;;;;;;;;;;;;
ID326;female;77.63333333;1;16;MA_MSc;;-0.767807632;-1.153025463;;;;;;-0.383546885;0.571629498;;3.88010055;;;;;;;;;;;;;;;;;;;;;
ID327;female;70.425;1;12;secondary;;-0.767807632;-1.153025463;;;;;;-0.805193255;0.010915115;0.980777291;0.176915621;;;;;;;;;;;;;;;;;;;;;
ID328;female;89.57222222;1;16;MA_MSc;;0.345144296;-0.638007423;;;;;;-0.3723928;0.010915115;;0.41622126;;;;;;;;;;;;;;;;;;;;;
TB107;male;16.97777778;0.9375;10;primary;secondary;0.90162026;-0.122989383;-0.776722506;-1.430086066;-1.537423988;-1.970648036;0.93439207;-0.832006394;0.010915115;1.79330947;2.364187785;1.526199627;1.078448919;2.160813824;1.991255397;0.095474131;0.518615357;0.292190837;0.965651811;0.278882513;1.351097886;0.025541194;-1.968663194;-1.378864206;-0.957844297;-0.094030795;-0.66526111;-0.254199652;-1.486758498;0.267883562;0.769090328;-1.261350496
ID329;female;80.475;1;17;BA_BSc;;-0.767807632;-1.153025463;;;;;;-0.853082783;-0.503073059;2.217622058;-0.440437059;;;;;;;;;;;;;;;;;;;;;
ID330;female;75.79166667;1;12;secondary;;-0.211331668;-0.122989383;;;;;;0.244959284;-1.53104943;0.710520086;0.806373255;;;;;;;;;;;;;;;;;;;;;
ID331;female;80.59444444;1;12;secondary;;-1.324283596;-1.668043503;;;;;;-0.451687393;0.010915115;;2.394915747;;;;;;;;;;;;;;;;;;;;;
ID332;female;78.14444444;1;23;MA_MSc;;-0.211331668;-1.668043503;;;;;;-0.030373084;-0.526436163;2.566227421;0.506542862;2.21605975;;;;;;;;;;;;;;;;;;;;
TB108;male;16.84444444;0;10;primary;secondary;-0.211331668;0.392028657;-0.776722506;-0.441883426;-0.266460522;0.49716344;1.743990587;0.897710652;0.548266405;-0.26134941;-0.566142356;-1.002268194;0.122490906;0.001361232;-0.104536719;-0.400232613;-0.583266594;-0.723674424;-1.98082422;-0.889436021;1.351097886;-0.136219716;-0.097059136;0.577632303;0.255652392;0.553824293;-0.455805194;-0.546544286;0.163806025;-0.325797356;0.035216733;-0.893910827
BL151;female;39.35833333;1;17;BA_BSc;BA_BSc;-0.767807632;-0.122989383;;1.554043422;-0.20231032;1.863162967;-0.718076134;-0.104278804;-0.526436163;1.787147254;1.405102928;0.731963504;0.895257247;0.984641388;0.195453268;0.839034246;0.518615357;0.292190837;0.123801517;-0.110556994;0.562032503;0.349063029;-0.845700753;-1.378864206;-1.564592638;-0.567458297;-0.293663885;-0.21429229;-0.496419784;-0.174956539;-0.405107425;0.575847862
24;female;55.2;1;12;secondary;;;;;;;;;-1.123684071;-0.526436163;;;;;;;;;;;;;;;;;;;;;;;0.943287538
113;male;61.68611111;1;19;MA_MSc;;;;;;;;;-0.520344967;-1.040424348;-1.127712965;-0.292803172;0.241508428;;;;;;;;;;;;;;;;;;;;0.943287538
137;male;33.05833333;1;16;MA_MSc;;;;;;;;;-0.891979781;-0.526436163;-0.944607118;-0.595427034;-0.523647155;;;;;;;;;;;;;;;;;;;;0.943287538
B112;male;52.92777778;1;17;BA_BSc;;;;;;;;1.743990587;-1.026138768;1.085617683;-1.096769838;-2.287839347;-0.34196768;;;;;;;;;;;;;;-0.725086624;-0.777444841;;;;;0.575847862
BB100;female;51.9;1;18;secondary;;;;;;;;;-1.423582631;-0.526436163;1.376919731;0.049348023;0.622287161;;;;;;;;;;;;;;;;;;;;-0.893910827
BB101_1;male;56.02222222;1;18;BA_BSc;;;;;;;;;1.379790551;-1.017061244;;;;;;;;;;;;;;;;;;;;;;;0.208408193
BB101_2;male;50.95555556;1;20;MA_MSc;;;;;;;;;1.622587261;0.548266405;;;;;;;;;;;;;;;;;;;;;;;0.575847862
BB103_1;female;49.93888889;0.9375;22;MA_MSc;;;;;;;;;-1.272953417;0.010915115;;;;;;;;;;;;;;;;;;;;;;;0.208408193
BB103_2;female;57.275;1;14;secondary;;;;;;;;;-0.954484738;-0.526436163;;;;;;;;;;;;;;;;;;;;;;;-0.159031483
BB106;female;52.24444444;1;14;secondary;;;;;;;;;-0.735561636;-0.526436163;-0.744643209;-0.509342185;-0.195188931;;;;;;;;;;;;;;;;;;;;-0.526471152
BB107;male;66.46388889;1;17;MA_MSc;;;;;;;;;-1.114563461;-0.526436163;-0.297046247;-0.076683176;2.568084117;;;;;;;;;;;;;;;;;;;;1.678166883
BB108;female;61.05;1;17;MA_MSc;;;;;;;;;-0.637888251;-0.526436163;-0.545427568;-0.090091741;0.145765873;;;;;;;;;;;;;;;;;;;;-1.996229848
BB110;female;62.175;1;17;MA_MSc;;;;;;;;;1.712944234;1.085617683;0.37608782;-0.399280214;1.213581276;;;;;;;;;;;;;;;;;;;;-0.159031483
BB111;male;56.28611111;0.5;16;MA_MSc;;;;;;;;;-1.123522784;-0.526436163;1.086415262;-0.406915647;0.744602785;;;;;;;;;;;;;;;;;;;;-1.996229848
BB113;female;77.22222222;1;14;secondary;;;;;;;;;-2.146079469;-0.526436163;0.965987955;0.578567323;;;;;;;;;;;;;;;;;;;;;-1.996229848
BB114;male;71.89166667;0.9375;11;primary;;;;;;;;;-0.779994566;-0.503073059;-0.529273759;-0.471909941;1.326081072;;;;;;;;;;;;;;;;;;;;-0.893910827
BB121;male;22.28333333;1;17;BA_BSc;MA_MSc;;;;;;;;1.577670471;-0.526436163;0.646256976;0.095905541;-0.776188148;;;;;;;;;;;;;;;;;;;;0.575847862
BB122;female;66;1;14;secondary;;;;;;;;;-1.31409578;-0.526436163;0.564387535;1.251509679;2.988972182;;;;;;;;;;;;;;;;;;;;-1.261350496
BB123;female;21.775;0.8125;15;secondary;BA_BSc;;;;;;;;0.197447673;-0.526436163;-0.63900522;-1.021474875;1.156398722;;;;;;;;;;;;;;;;;;;;-0.526471152
BB124;female;36.23611111;1;18;BA_BSc;;;;;;;;;;;-0.286878591;-0.081013025;0.771104504;;;;;;;;;;;;;;;;;;;;
BB125;male;28.81388889;0.8125;14;secondary;;;;;;;;;-1.422580123;-0.526436163;-1.027048765;-0.613677581;-0.767972615;;;;;;;;;;;;;;;;;;;;1.678166883
BB127;female;23.66111111;0.75;16;BA_BSc;;;;;;;;;;;-0.261481458;-0.751022257;0.042674187;;;;;;;;;;;;;;;;;;;;0.575847862
BB128;male;42.35277778;0.875;18;BA_BSc;;;;;;;;;-0.902003281;-0.526436163;1.339770372;-0.616098572;-0.225105294;;;;;;;;;;;;;;;;;;;;
BB129;female;70.51944444;1;18;BA_BSc;;;;;;;;;-0.319147599;-0.526436163;0.831123456;-0.062390018;2.546719655;;;;;;;;;;;;;;;;;;;;
BB130;male;66.63888889;0.875;15;secondary;;;;;;;;;0.75413062;-0.526436163;0.839926622;0.31007012;0.175835131;;;;;;;;;;;;;;;;;;;;-0.159031483
BB132;female;63.83888889;1;15;secondary;;;;;;;;;-0.665730779;-0.526436163;0.05098691;0.310256351;2.022495274;;;;;;;;;;;;;;;;;;;;0.208408193
BB133;female;33.575;1;19;MA_MSc;;;;;;;;;1.002034745;-1.040424348;0.180437462;0.390195608;0.765518757;;;;;;;;;;;;;;;;;;;;
BB134;female;32.7;1;16;BA_BSc;;;;;;;;;0.896765069;-0.526436163;0.906478555;0.82578774;0.43165826;;;;;;;;;;;;;;;;;;;;1.310727207
BB138;female;25.575;0.9375;18;MA_MSc;;;;;;;;;2.201083456;-0.526436163;-0.051217845;-0.137952869;-0.55350236;;;;;;;;;;;;;;;;;;;;0.943287538
BB144;male;25.62222222;0.875;16;BA_BSc;;;;;;;;;-0.198191992;-1.040424348;-0.418926077;-0.378981136;-1.057514085;;;;;;;;;;;;;;;;;;;;0.943287538
BL101;female;39.8;0.9375;21;PhD;;;;;-0.540710961;-0.715432524;;0.146974335;;;;;;;;;;;;;;;;;;;-0.360059371;-0.674302437;;;-0.303107534;-0.551882148;
BL105;male;26.73055556;1;20;BA_BSc;MA_MSc;2.014572188;2.452100818;1.314089597;0.624608355;1.052693879;2.455122709;0.213516679;-0.435399008;-0.526436163;-0.786194151;-1.071384534;-1.557346692;0.146843634;-0.00608786;-0.402679477;-0.152379241;-0.307796106;-0.215741793;2.649352397;2.615519575;1.745630575;-0.136219716;0.27726168;1.360230906;2.075897422;-0.52916087;-0.653914197;-0.117772157;-0.496419784;-0.844936921;-0.405107425;-0.159031483
BL106;female;26.52222222;1;21;MA_MSc;PhD;-0.767807632;-0.122989383;0.895927176;-0.30482671;0.230702415;0.242237336;-0.152466212;0.369894879;0.010915115;-0.86819564;-0.98706887;-1.05176525;0.388572609;0.346136578;0.004420235;-0.152379241;-0.307796106;-0.215741793;-0.297123633;1.057761534;0.562032503;;;;;1.948013632;-0.99849398;-0.316148872;-0.16630688;-0.802270883;-0.551882148;-0.526471152
BL107;female;21.625;0.875;15;secondary;BA_BSc;;;;;;;;;;;;;;;;;;;;;;;;;;-0.461187358;-0.821124356;;;;;
BL108;female;22.76944444;0.75;16;secondary;BA_BSc;-0.211331668;-0.122989383;;-0.578940142;-0.192229786;1.980622815;0.457505273;;;;;;1.232934961;1.686377228;1.032425331;2.57400785;1.620497308;0.038224522;1.386576953;-0.889436021;0.562032503;;;;;-0.675681885;-0.18266932;;;-0.782906183;-0.69865687;
BL110;female;42.51111111;0.8125;23;MA_MSc;;-2.437235524;-1.668043503;0.059602335;0.624608355;-0.416117856;-0.203330715;2.243058165;-1.184202987;-0.526436163;0.542775763;0.121651848;-0.612244439;0.610083274;0.230840315;0.519161675;-0.400232613;-1.13420757;-0.469708108;-0.297123633;1.057761534;0.956565192;-1.106785214;-0.471379945;0.186333001;-0.351095949;-0.067337624;-0.616047045;-0.180974282;-0.496419784;0.18551989;0.035216733;0.208408193
BL111;female;35.77777778;1;17;BA_BSc;;;;1.314089597;;;;1.045295977;;;;;;;;;;;;;;;;;;;0.503304203;0.496287084;;;;;
BL112;female;27.825;0.9375;20;BA_BSc;MA_MSc;0.345144296;-0.122989383;1.314089597;1.554043422;0.693287557;0.242237336;;-0.375341815;0.010915115;0.93196372;0.217606891;-1.119568878;0.088844142;-0.682920209;-0.993630196;-0.400232613;-0.858737082;-0.723674424;-0.718048784;1.447201048;-1.016098258;1.15786761;1.400224113;-0.987564904;0.559026566;;;-1.046175185;0.163806025;0.013734622;-0.111557989;1.310727207
BL113;female;29.66944444;1;16;BA_BSc;;;;;;;;0.102612773;;;;;;-0.486428131;-0.497822032;-0.345799602;-0.152379241;-0.307796106;-0.215741793;-1.559899077;-1.668315042;1.351097886;;;;;0.410591005;0.389510327;;;;;
BL114;male;22.50277778;0.8125;16;MA_MSc;;0.90162026;1.422064738;;1.554043422;2.600403609;0.907379178;2.764306525;;;;;;-0.641199884;0.198958201;-0.486987008;0.095474131;-0.307796106;-0.723674424;0.123801517;-0.499996507;0.956565192;;;;;-0.432336653;-0.640343612;;;-0.402236959;0.035216733;
BL116;female;40.70277778;0.8125;19;BA_BSc;MA_MSc;-0.211331668;0.392028657;0.477764756;-0.578940142;0.739355897;-0.422904505;;;;;;;-0.494881838;0.017953104;0.1254359;-0.152379241;-0.583266594;-0.469708108;-0.718048784;-1.278875528;0.167499814;;;;;;;;;0.094620462;-0.551882148;
BL117;female;26.4;0.875;19;MA_MSc;MA_MSc;2.014572188;1.937082778;1.314089597;1.554043422;0.650695103;-1.050580091;0.989844024;0.5833959;0.548266405;-0.191408259;0.267190647;-0.520833895;0.287447444;-0.002449567;0.281741028;-0.152379241;-0.032325618;0.038224522;0.965651811;1.447201048;0.562032503;-0.945024296;-0.097059136;1.751530208;1.772523248;-0.541181159;-0.769512484;-0.659491403;0.163806025;-0.763197505;0.181991447;0.943287538
BL118;female;51.75833333;1;12;secondary;;0.90162026;0.392028657;;-0.625155446;0.78314765;-1.050580091;-0.207918165;;;;;;-0.305068375;-0.528700479;-1.004211123;-0.648085985;0.794085845;0.800123468;-0.718048784;-0.110556994;1.351097886;;;;;1.33490333;-0.694302883;;;;;
BL119;male;24.20833333;1;17;BA_BSc;MA_MSc;0.90162026;0.392028657;1.314089597;-0.540710961;0.650695103;-0.094796301;-0.152466212;;;-0.646663974;-0.12724464;-1.162430312;-0.337521872;0.957620787;1.024814748;-0.152379241;0.794085845;1.054089783;0.965651811;1.836640555;1.745630575;-0.136219716;0.651582489;1.360230906;-0.047721782;0.221796599;-0.694672349;-0.184593787;0.493918929;0.255755145;0.91586505;
LA101;female;44.95833333;1;12;secondary;;0.345144296;1.937082778;0.895927176;0.624608355;1.167773418;0.242237336;-1.904747932;-1.380824237;0.548266405;-0.65652352;-1.001781046;0.047006199;-0.718980716;-0.612726238;-0.380630952;-0.400232613;-0.583266594;-0.215741793;0.123801517;-1.278875528;0.167499814;-0.783263386;-0.471379945;-0.596265603;0.255652392;0.764687813;0.132760428;1.072209712;-0.826532689;-0.594240502;-0.258332712;0.208408193
LA102;female;49.62222222;0;12;secondary;;0.90162026;0.907046698;0.895927176;0.624608355;1.052693879;0.907379178;-0.729166525;-0.288778245;-0.526436163;-0.180008159;0.09404324;1.057659434;-0.13380937;-0.012172592;-1.467200596;-0.152379241;0.243144869;0.038224522;-0.718048784;-0.110556994;1.745630575;0.834345775;-1.220021569;-0.987564904;0.255652392;6.023181978;4.979303142;-0.569282202;-0.496419784;-0.239497044;-0.258332712;-0.526471152
LA103;male;71.45833333;1;19;BA_BSc;;2.014572188;1.422064738;-1.194884926;0.624608355;-0.188501148;-1.496148143;-1.261505275;-0.754239279;0.010915115;0.051206989;-0.730397277;;;-0.671911235;-0.455510226;3.565421338;-0.307796106;-0.469708108;0.123801517;0.278882513;0.167499814;-0.945024296;-0.845700753;-2.16146281;-0.654470123;0.793533656;0.065749543;0.121672019;-0.496419784;-0.763910942;-0.551882148;-1.996229848
LA104;female;75.17222222;0.9375;10;primary;;;;-1.613047341;;;;-2.292911604;-0.819215719;-1.040424348;;;;0.04114708;0.054681049;-0.421964548;0.343327503;-1.13420757;-0.977640739;-0.297123633;-0.499996507;-1.016098258;;;;;;;-0.747937255;-2.146984307;1.526589028;-0.551882148;-2.363669517
LA105;female;54.76111111;0.9375;19;PhD;;;;0.477764756;0.48755164;0.390819227;0.124777488;0.05825121;;;;;;-0.560528322;-0.785890185;-0.504720406;-0.152379241;-0.307796106;-0.215741793;1.807502104;1.447201048;0.167499814;;;;;-0.150459904;-0.272399315;-0.135405643;-0.496419784;-0.032778877;-0.405107425;
LA106;male;60.875;0.4375;18;PhD;;;;;;;;-0.673714571;;;;;;;;;;;;;;;0.025541194;-0.471379945;-1.378864206;-1.261218464;1.170758957;2.33532118;;;;;
MG100;female;24.33888889;0.625;18;BA_BSc;;;;0.059602335;-1.266713353;1.052693879;0.352024231;-0.751347306;;;-0.736412249;-0.977850482;-1.465079939;-0.249404997;-0.008973403;0.019730069;-0.400232613;-0.858737082;-0.723674424;-0.297123633;0.278882513;0.956565192;;;;;0.491107882;-0.814319301;-0.652345201;-1.156645593;;;
AF102;female;50.77777778;1;12;secondary;;-0.767807632;-0.638007423;;-0.441883426;-1.41044373;-0.422904505;;-1.019122792;-0.526436163;1.456984524;0.352949594;2.490964116;;;;;;;;;;;;;;;;0.634992072;-0.16630688;;;-2.363669517
AF103;female;75.09166667;1;18;BA_BSc;;;;;;;;;0.093839884;0.010915115;;;;;;;;;;;;;;;;;;;;;;;-1.261350496
AF108;female;52.43055556;1;18;secondary;;-0.211331668;-0.122989383;;-1.266713353;-1.223054939;-1.715721932;;-1.470543969;-0.526436163;0.681469639;-0.053078515;0.253301693;;;;;;;;;;;;;;;;-0.228213463;-1.156645593;-0.422620853;-0.405107425;-0.526471152
AF109;male;72.39166667;0.875;13;primary;;-1.324283596;-0.638007423;;;;;;-1.060032713;-0.503073059;-0.242862762;-0.686260751;0.656943254;;;;;;;;;;;;;;;;0.402879714;0.824031833;0.081625729;0.475540892;-0.893910827
AF111;female;77.73611111;1;14;secondary;;-0.767807632;-0.638007423;;;;;;-1.010201419;-0.526436163;2.028353995;-0.369669633;;;;;;;;;;;;;;;;;7.549081862;-0.16630688;2.242063714;-0.551882148;-0.893910827
AF112;female;71.05;0.875;17;secondary;;;;;;;;;-0.636518895;-1.017061244;1.456148223;2.628634484;1.87398372;;;;;;;;;;;;;;;;2.361124718;-1.156645593;;;-0.159031483
AF113;male;67.16944444;1;15;secondary;;-1.324283596;-1.153025463;;;;;;;;0.707879136;0.291447114;-0.021908463;;;;;;;;;;;;;;;;;;-0.009846996;-0.405107425;-0.893910827
AF115;female;77.11111111;0.9375;12;secondary;;-0.767807632;-1.153025463;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.909976229;-0.551882148;0.575847862
AF114;female;55.73888889;0.875;12;secondary;;;;;1.554043422;0.390819227;1.535054763;;-0.794005961;-0.526436163;;;;;;;;;;;;;;;;;;;;;;;1.310727207
AF116;female;52.80833333;1;14;secondary;;0.90162026;0.392028657;;1.554043422;-0.038843814;;;-0.504420268;-0.526436163;-0.815068535;-0.527965192;-0.054525962;;;;;;;;;;;;;;;;-0.469513795;-0.826532689;;;0.575847862
AF118;male;57.47222222;1;18;BA_BSc;;;;;;;;;-0.462658057;-1.554412534;;;;;;;;;;;;;;;;;;;;;-1.123317216;-0.551882148;0.575847862
AF126;male;66.24722222;0.1875;12;secondary;;0.345144296;-0.638007423;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.277385607;-0.258332712;0.575847862
KOR102;female;59.09166667;1;15;secondary;;-0.767807632;-1.153025463;-2.031209761;-0.625155446;-0.10634371;0.461811126;0.04716082;-1.48026387;0.010915115;-0.334415686;-1.359482451;-0.065738228;0.22131357;-0.482908166;-3.470926819;-0.648085985;-0.307796106;-0.215741793;-1.138973927;-0.889436021;-1.016098258;0.672584864;-0.845700753;0.186333001;-0.654470123;-0.736165027;0.252321457;1.681771475;0.163806025;-0.99540828;0.328766169;0.208408193
KOR101;female;60.02777778;1;18;BA_BSc;;;;-2.031209761;-1.266713353;-1.223054939;-1.715721932;-0.618262618;-0.889468767;-0.526436163;3.202696303;4.914608585;1.047945534;-0.158515036;0.433879042;-2.644846012;-0.152379241;-0.307796106;0.038224522;-0.297123633;-1.668315042;-0.22703288;0.025541194;0.27726168;-0.987564904;-0.047721782;-0.380138833;-0.187532528;0.689655878;-0.826532689;-0.390261421;-0.551882148;0.208408193
KOR103;male;64.58611111;1;15;secondary;;-1.88075956;0.392028657;-2.031209761;-1.266713353;-1.212987735;-1.715721932;-1.405680353;-1.501335515;-0.479709966;0.338146176;-0.062390018;0.495894348;-0.805904324;-0.895666279;0.316927046;0.591180874;-0.307796106;-1.231607054;-0.297123633;-1.278875528;0.167499814;0.025541194;0.27726168;0.186333001;-0.047721782;1.152779532;-0.464603648;-0.970676024;-0.826532689;-1.192112859;-0.551882148;-2.363669517
KOR104;female;71.82222222;0.875;8;primary;;-0.767807632;-0.638007423;-1.613047341;0.624608355;-0.416117856;0.71673723;-2.425996291;-0.838117898;-0.526436163;-0.167155537;-1.512191108;1.766753689;0.438790656;0.554946391;0.004228123;-0.895939357;-1.409678058;-0.977640739;0.123801517;-0.110556994;-0.22703288;-0.136219716;0.651582489;-0.204966301;-0.957844297;;;1.642792191;-0.16630688;2.422970775;5.46588135;-0.159031483
KOR105;female;18.85;0.75;12;secondary;BA_BSc;-0.767807632;-0.638007423;-0.776722506;-0.30482671;-0.416117856;-1.050580091;-0.607172228;0.895025702;0.010915115;-0.26134941;3.125868769;0.085321568;-0.13700262;-0.12033341;0.302149214;-0.152379241;-0.307796106;-0.215741793;0.965651811;-0.110556994;-1.016098258;-0.297980634;-0.471379945;0.186333001;0.255652392;-0.78354693;-0.868862845;;;0.031939987;-0.258332712;1.678166883
